,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Labels,Labels_list
2230,2Squi6iFitIIidvliLCnCN,Choking Blues,0,203781,0,Kyle Wooten,['0muuSnkGp0k4xGKlVdcDwB'],1931-04-16 00:00:00,0.553,0.205,4,-15.226,1,0.0824,0.991,0.892,0.0862,0.856,122.722,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2231,2TzSkUUQ7fMfUL9On2RCVz,She's Always On My Mind,0,160653,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.71,0.284,4,-12.963,1,0.036,0.861,0.00253,0.0667,0.889,96.811,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2232,2WvmA4PaNAB3IT0YbBjFtU,Bye Bye Love,0,142028,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.573,0.477,5,-11.479,1,0.0281,0.229,2.02e-05,0.448,0.885,170.054,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2233,2Yedt1A1bdQkgLQxnibVoG,The Peanut Vendor,2,191600,0,"Jack Payne, His BBC Dance Orchestra","['7yPRjz2N7RJupcMfAJpI1f', '1qGbQOy49iiZ31sr7jNvbW']",1931,0.642,0.4,5,-17.066,1,0.0503,0.945,0.00928,0.0499,0.916,97.654,4,"power, tension","['power', 'tension']"
2234,2aQ8tR6jZNIXIfFHvZ9BT5,A Teenager in Love,0,140042,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.621,0.336,0,-10.953,1,0.0285,0.822,0.0,0.163,0.61,142.064,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2235,2gPDKVLfeRiXRGSzfZ4HQ7,Norah - Remasterizado,0,227000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-11-04 00:00:00,0.385,0.247,11,-14.709,0,0.0424,0.995,0.715,0.338,0.484,132.647,3,"power, tension","['power', 'tension']"
2236,2owgfIAsXAWhR0zrOuxZiC,El Que Con Chicos Se Acuesta - Remasterizado,0,183000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-14 00:00:00,0.891,0.202,2,-15.197,1,0.424,0.974,0.00604,0.114,0.889,122.378,4,"power, tension","['power', 'tension']"
2237,2s4CIn40RcTNhr64E8VIYn,Poor Jane Blues,0,176356,0,Jack Gowdlock,['28X3xxKYd9oVrj7sSHtf9U'],1931-01-12 00:00:00,0.646,0.112,5,-15.4,1,0.0962,0.989,0.0,0.147,0.516,78.629,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2238,2wXh00PO5X9nO6py4plHxD,Lost Boy Blues,0,174446,0,Palmer McAbe,['6yH7OKOmkXulVYt2hnYb70'],1931-04-16 00:00:00,0.489,0.161,7,-13.525,1,0.0449,0.969,0.944,0.316,0.788,82.685,4,power,['power']
2239,2wxxy1JFaDrJ6A0mdCf6Gn,Soy de Madrid - Instrumental (Remasterizado),0,183507,0,Francisco Canaro,['2maQMqxNnlRrBrS1oAsrX9'],1931-12-14 00:00:00,0.722,0.47,4,-7.61,1,0.0502,0.99,0.898,0.492,0.944,122.604,4,"power, tension","['power', 'tension']"
2240,34r71II8MF5Adyxd5CdWsY,Rollin' Dough Blues,0,171131,0,Jack Gowdlock,['28X3xxKYd9oVrj7sSHtf9U'],1931-01-12 00:00:00,0.582,0.0826,0,-15.02,1,0.0539,0.983,7.01e-06,0.117,0.529,114.12,4,"power, tension","['power', 'tension']"
2241,36AzDSPICSxAVpIPnqKd8Z,Basin Street Blues,4,197395,0,Louis Armstrong Orchestra,['3kxKEf21b0e023r7Uvk5nq'],1931-01-01 00:00:00,0.559,0.159,10,-12.43,1,0.0529,0.985,0.15,0.927,0.425,107.867,4,power,['power']
2242,38TLBE4WQmLxEzRLYksA9L,La der des der,0,169560,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.487,0.606,0,-2.243,1,0.0395,0.922,1.89e-06,0.0519,0.95,74.95,4,sadness,['sadness']
2243,3F8mseYKE6ScQ3SpJg2As6,Detroit City,0,216033,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.662,0.445,11,-12.55,1,0.0331,0.0516,0.00794,0.174,0.511,119.936,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2244,3LSWM7YJVocg51LUkqMZ69,El Florero,0,186318,0,Sexteto Habanero,['4hEmgnTMRiUy3L9QTAkCzX'],1931-07-01 00:00:00,0.569,0.481,3,-15.897,1,0.0472,0.898,0.2,0.222,0.962,127.492,4,"power, tension","['power', 'tension']"
2245,3SvyDbfz6CoDggrqNXlbsS,There's A Good Gal In The Mountains,0,186293,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.527,0.271,2,-13.386,1,0.0454,0.988,1.71e-06,0.159,0.637,158.396,4,"solemnity, power, tension, sadness","['solemnity', 'power', 'tension', 'sadness']"
2246,3TT5Jlj8fMQsQCYRRdIFu1,Bread Line Blues,1,204042,0,Slim Smith,['2PuBpv31beJyhHfvXoku41'],1931-04-16 00:00:00,0.712,0.107,7,-15.863,1,0.101,0.989,5.18e-06,0.115,0.451,91.991,4,"power, tension","['power', 'tension']"
2247,3ZcKGMFcalxTOdnGjxhCJq,Old Black Dog,0,179096,0,Dick Justice,['4NsftmqvmNQqMhfD5WJN7n'],1931-04-16 00:00:00,0.57,0.252,0,-12.112,0,0.0314,0.988,4e-05,0.246,0.365,112.287,4,"power, tension","['power', 'tension']"
2248,3ZlzYTNRVXxqyRV3BVwKUt,Pedro,0,168307,0,Marie Dubas,['39Pvy9yN3uoC3b2S0nI0IN'],1931,0.682,0.235,7,-17.1,0,0.442,0.98,0.0,0.198,0.602,90.91,1,sadness,['sadness']
2249,3cL01TuB1bFQbnnVXuBE0T,Rayero - Instrumental (Remasterizado),0,201507,0,Francisco Canaro,['2maQMqxNnlRrBrS1oAsrX9'],1931-12-05 00:00:00,0.805,0.269,2,-9.056,1,0.121,0.992,0.903,0.194,0.875,119.714,4,"power, tension","['power', 'tension']"
2250,3fPVbni5J9v17fck8pjyix,Aqser Fouady,0,182467,0,Umm Kulthum,['52lsD82iOqGtyfEMqWgk4f'],1931-01-01 00:00:00,0.332,0.138,5,-19.637,0,0.0746,0.996,0.396,0.32,0.213,81.656,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2251,3h0ubvXUjRx9TfPEpNBgPr,You're Driving Me Crazy,3,185545,0,Louis Armstrong Orchestra,['3kxKEf21b0e023r7Uvk5nq'],1931-01-01 00:00:00,0.758,0.475,8,-11.692,1,0.382,0.972,0.0404,0.132,0.655,94.046,4,"power, tension","['power', 'tension']"
2252,3leKUHrZjX3tYzcFoHaO3i,Flor de Belleza - Remasterizado,0,202000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-11 00:00:00,0.847,0.382,7,-7.658,1,0.156,0.993,0.000187,0.24,0.832,121.255,4,"power, tension","['power', 'tension']"
2253,3qiqI9uCFiaXeJQt0eYotX,Lady Bird,0,194921,0,Jazz4Fun,['0ecQExEKt5ZjsHaMAIo4uy'],1931,0.588,0.124,0,-14.181,1,0.0473,0.978,0.0808,0.114,0.37,85.526,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2254,3snoj9ko9E2qLyTPV93v7c,Red Devil,0,177639,0,Blue Rhythm Boys,['66TcTywC3RJ71y5uQhDsY6'],1931-01-01 00:00:00,0.81,0.476,0,-8.256,1,0.128,0.956,0.846,0.244,0.931,107.879,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2255,3up12VGxkZnXl0reAW343o,Corrine Corrina,0,165042,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.708,0.382,7,-11.786,1,0.0327,0.62,4.9e-05,0.293,0.881,124.021,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2256,3vQ9fwttiPjHYYIDH1uwBQ,Amarillo,0,221571,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.661,0.668,7,-10.567,1,0.0331,0.195,0.00369,0.102,0.847,126.0,4,"power, tension","['power', 'tension']"
2257,3vTCvAj5u9XeVL9igUyoiM,Glad and Sorry Blues - Remastered,0,203662,0,John Harris,['1pDBb4n20yenVKIfmchhQC'],1931-01-12 00:00:00,0.569,0.146,5,-14.345,1,0.0438,0.987,0.00043,0.283,0.685,89.406,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2258,3wWz9X7Exh0y8gTfrI9PSx,Mala Estrella - Remasterizado,0,178000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-05 00:00:00,0.704,0.33,11,-6.41,0,0.0919,0.973,0.0522,0.24,0.73,119.854,4,"power, tension","['power', 'tension']"
2259,3y9XsOL8QH5c0RMqAt1Ptd,T.B. Blues,0,178907,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.577,0.104,2,-14.161,1,0.0451,0.961,2.12e-05,0.265,0.631,138.28,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2260,3zyrxZsJYOQvcU7jDxpHTC,Malak Ya Alby,0,331640,0,Umm Kulthum,['52lsD82iOqGtyfEMqWgk4f'],1931-01-01 00:00:00,0.365,0.0117,5,-29.428,1,0.0462,0.99,9.58e-05,0.376,0.175,127.017,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2261,41htc3kyDUjZxePM2NT4jL,Youm El Hana,0,515080,0,Umm Kulthum,['52lsD82iOqGtyfEMqWgk4f'],1931-01-01 00:00:00,0.419,0.189,5,-19.401,1,0.0704,0.972,0.0226,0.365,0.433,112.354,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2262,43ibHj8eaJ1DXnSRSaYXjy,Et v'la pourquoi,0,152467,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.565,0.373,4,-3.498,1,0.0604,0.906,2.69e-06,0.138,0.748,134.713,3,sadness,['sadness']
2263,43l1JqTmaJC1tg9VwJgGry,Canción de los Cadetes - Remasterizado,0,181507,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-11 00:00:00,0.711,0.299,5,-14.458,1,0.0614,0.991,0.944,0.089,0.938,118.978,4,"power, tension","['power', 'tension']"
2264,489SegP6WP1dy4CKaUpXGo,Dinah,2,198469,0,Louis Armstrong Orchestra,['3kxKEf21b0e023r7Uvk5nq'],1931-01-01 00:00:00,0.795,0.262,8,-11.608,1,0.0656,0.978,0.584,0.101,0.943,116.371,4,tenderness,['tenderness']
2265,48yB5KfMBMGa6Sfouey4EZ,When Your Lover Has Gone,1,188516,0,Louis Armstrong Orchestra,['3kxKEf21b0e023r7Uvk5nq'],1931-01-01 00:00:00,0.468,0.165,7,-14.037,0,0.0545,0.984,0.327,0.113,0.365,115.484,4,"power, tension","['power', 'tension']"
2266,49cky9L7ru8zoAHvIHFbUB,When It's Sleepy Time Down South,2,203527,0,Louis Armstrong Orchestra,['3kxKEf21b0e023r7Uvk5nq'],1931-01-01 00:00:00,0.593,0.168,3,-13.476,1,0.182,0.993,0.000874,0.14,0.403,103.818,4,nostalgia,['nostalgia']
2267,4GQA7LJr4P24zPgswVv9tH,By the Time I Get to Phoenix,0,245747,0,Sax Man Mike Clark,['77zGY6H5ikrI96LmBZRcVG'],1931-02-01 00:00:00,0.495,0.615,5,-7.258,1,0.0286,0.793,0.885,0.0542,0.105,80.028,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2268,4HLZfKyiabQAtPvOl8grs4,Les filles qui la nuit,0,189067,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.514,0.315,9,-5.615,1,0.0491,0.935,0.0,0.121,0.533,112.93,3,sadness,['sadness']
2269,4MA9iTr8TqGfoPweuTD7cd,Cumberland Blues,0,170475,0,"""Fiddlin Doc Roberts""",['6LZSWQfVilPf5aSF77gJRe'],1931-04-16 00:00:00,0.459,0.265,0,-11.28,1,0.0397,0.992,0.00524,0.0817,0.635,75.276,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2270,4bIAPoT5S6khsDpCamIUyR,She's A Low Down Mama,0,181733,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.664,0.225,0,-12.697,1,0.0458,0.985,5.65e-05,0.388,0.51,83.945,4,"tension, sadness","['tension', 'sadness']"
2271,4cRNZKSui6WYDGZxDwK7CJ,Malli Fatanny,0,415453,0,Umm Kulthum,['52lsD82iOqGtyfEMqWgk4f'],1931-01-01 00:00:00,0.374,0.211,2,-19.098,1,0.0484,0.993,0.0576,0.308,0.294,138.219,4,"power, tension","['power', 'tension']"
2272,4gZGAThiTRxVraryMsJCFE,Ohe'! les copains,0,140333,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.663,0.65,2,-2.375,1,0.0563,0.977,3.02e-06,0.11,0.838,130.652,4,"tension, sadness","['tension', 'sadness']"
2273,4iddRwq1RMYWslZiv64ylb,All You Ever Do is Bring Me Down,0,270054,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.599,0.667,0,-10.32,1,0.0287,0.171,0.00331,0.398,0.944,149.948,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2274,4jbRDk48m5Qm4aKHdedWB4,Five Little Ducks,0,77040,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.77,0.288,10,-14.425,1,0.596,0.953,0.0,0.785,0.881,79.27,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2275,4mp0gPPVLQuMrD6RfM2G9M,Tu M'oublieras,0,163627,0,Damia,['3XbKvMoMrInANw4FfHSG1y'],1931,0.401,0.134,3,-13.61,1,0.0713,0.92,0.0,0.0938,0.437,75.776,3,tension,['tension']
2276,4oNB9saIqbhO8YAqyYpakI,Nocturne Op.9-2,0,247862,0,kizuna,['5Mquqcng3osaM2oO7krvK4'],1931,0.413,0.264,3,-13.229,1,0.0382,0.984,0.955,0.108,0.0729,106.577,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2277,4oYQs831KkVjGErMnq9SKY,Quico - Remasterizado,0,180000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-14 00:00:00,0.823,0.395,9,-9.229,1,0.067,0.972,0.00166,0.214,0.941,119.98,4,"power, tension","['power', 'tension']"
2278,4pIVil2VDk1fylGIUAAb6B,Shake my Sillies out,0,69013,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.621,0.369,2,-15.804,1,0.932,0.903,0.0,0.691,0.494,172.679,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2279,4qqoWdSnE0v17NYs3N3i6p,L'amour des hommes,0,177493,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.504,0.412,9,-2.95,0,0.0377,0.988,0.0,0.053,0.581,87.923,4,tension,['tension']
2280,4rMqgqUmZ0bgHeUKuciLDU,Haunted Road Blues,4,195631,0,Clarence Ashley,['62OfrERsnZFWXyaruPhOh7'],1931-04-16 00:00:00,0.47,0.242,4,-13.088,1,0.086,0.948,0.616,0.132,0.297,143.17,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2281,4vDbAYV1LE1P7YFy81T2fe,Autumn Leaves,0,239284,0,Jazz4Fun,['0ecQExEKt5ZjsHaMAIo4uy'],1931,0.591,0.135,7,-15.587,0,0.0399,0.977,0.693,0.109,0.285,136.677,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2282,4vgezUqUHw4ZduSnqumbDW,She Wouldn't Do It,0,191347,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.647,0.297,2,-10.02,1,0.03,0.933,1.24e-06,0.379,0.775,85.531,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2283,4yGSnxcDkoWQT4tyBFOPVd,Only Sixteen,0,122044,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.682,0.438,3,-10.634,1,0.0333,0.73,0.0,0.343,0.822,107.963,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2284,4yMaYywDQJk3Rb963z4Fjf,La Complainte De Mackie,0,195893,0,Florelle,['2GHL7tJhGem7aWKr0J2uQu'],1931,0.354,0.16,10,-15.861,0,0.0494,0.98,9.11e-06,0.0906,0.244,98.112,5,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2285,52LyCa36I5l5rVmhETV6tC,Dream A Little Dream Of Me,0,175484,0,Phil Carter,['0YJcGrL5JRYmN1Rbpb6vZI'],1931,0.692,0.386,5,-7.272,0,0.0282,0.262,1.89e-05,0.0886,0.378,93.064,4,"tension, sadness","['tension', 'sadness']"
2286,531OqVjh9gJQAKt4zqwhOO,Hari Bole Daak Rasana,0,155893,0,Gauhar Jaan,['4EGV9dkOXjm1tSe2qKKw3J'],1931-12-01 00:00:00,0.428,0.0293,1,-20.105,0,0.0917,0.996,0.762,0.129,0.583,68.121,4,"power, tension","['power', 'tension']"
2287,54D0kY32ko550v4maZ7XQe,Blowing Blues,0,192888,0,Chuck Darling,['3YtBNdLB0EOS8S4uwnyVBK'],1931-04-16 00:00:00,0.684,0.27,9,-15.139,1,0.139,0.951,0.851,0.0577,0.962,141.993,4,"power, tension","['power', 'tension']"
2288,55R3IoTiGpdcT3w9YXtvy7,Summer Bay,0,335747,0,Sax Man Mike Clark,['77zGY6H5ikrI96LmBZRcVG'],1931-02-01 00:00:00,0.334,0.658,2,-6.113,0,0.0348,0.0806,0.866,0.0748,0.513,199.931,4,power,['power']
2289,59mdfrBEspaeN05Zv9hOxf,Jimmie The Kid,0,183067,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.67,0.145,3,-13.83,1,0.0463,0.988,0.0,0.118,0.682,141.642,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2290,5BpAXcayNCk4yQgQaPtJph,Hold That Tiger - Remastered,0,161634,0,Whistler & His Jug Band,['3UAy4xctynAXhjFQu4Tt3P'],1931-01-12 00:00:00,0.767,0.274,0,-16.571,1,0.0666,0.995,0.809,0.141,0.868,124.403,4,"power, tension, sadness","['power', 'tension', 'sadness']"
2291,5IoJf4xqi7uxoFP1iP8g9y,The Soul Of A Man,0,193533,0,Blind Willie Johnson,['5kO4xdEKLuHHHPreu3UmkZ'],1931,0.7,0.222,4,-13.184,1,0.0541,0.992,2.12e-06,0.321,0.656,129.586,3,sadness,['sadness']
2292,5JaUnUNvSODHeDBO4P0fsL,Carroll County Blues,0,157205,0,"""Fiddlin Doc Roberts""",['6LZSWQfVilPf5aSF77gJRe'],1931-04-16 00:00:00,0.546,0.236,7,-11.648,1,0.0411,0.995,0.623,0.312,0.732,82.589,4,"nostalgia, tenderness","['nostalgia', 'tenderness']"
2293,5JuglMfwDy5kKtpMqTdwLY,The Old Woman And The Cow,0,185573,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.787,0.228,4,-12.767,0,0.0697,0.988,0.102,0.0857,0.619,91.622,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2294,5KPcF1Wn5x76yvRORJmzxl,La peur...le chat qui miaule,0,191000,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.462,0.462,9,-4.181,1,0.0478,0.987,1.76e-05,0.131,0.835,72.29,4,"power, tension","['power', 'tension']"
2295,5LBIKCZ2knn3xzoWmKVDaD,Hagame el Cambio - Remasterizado,0,180000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-11 00:00:00,0.85,0.523,3,-6.052,1,0.0596,0.979,6.63e-06,0.112,0.964,116.919,4,"power, tension","['power', 'tension']"
2296,5OZC0RVyTsuez7m8cOzVgC,Soledad - Remasterizado,0,212493,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-14 00:00:00,0.491,0.538,1,-6.412,0,0.0774,0.966,0.0113,0.409,0.845,171.453,4,"power, tension","['power', 'tension']"
2297,5X0PNzQKPjhYIrlMPdRPv0,Sous La Blafarde,0,197440,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.454,0.124,10,-13.135,1,0.0614,0.955,0.0,0.277,0.395,76.451,3,sadness,['sadness']
2298,5eNImQ1w1CpAwf6zuaYkGO,Apna Jeevan Ban Gaya,0,208202,0,M. Khan,['4yXoF3RjzFU3lb2GNJBRON'],1931-01-01 00:00:00,0.738,0.228,4,-8.824,0,0.132,0.995,0.87,0.256,0.727,137.513,4,"power, tension","['power', 'tension']"
2299,5gOoANc9xlmAYYQosVCdfm,Going to the Zoo,0,142200,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.665,0.287,0,-14.668,1,0.403,0.865,1.26e-05,0.934,0.927,104.292,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2300,5imFjtcfQoie4Xtb5sU2rZ,La Ronde Des Heures,0,156640,0,André Baugé,['1uqQ5ut95nC5C5jMDWlkJv'],1931,0.488,0.293,5,-10.417,1,0.0534,0.984,0.00221,0.381,0.392,63.592,4,"tension, sadness","['tension', 'sadness']"
2301,5l6hAvGE6fI75EcmEJaC8O,La java bleu,1,166760,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.699,0.657,10,-2.824,1,0.0351,0.932,7.98e-05,0.0185,0.884,111.392,1,tenderness,['tenderness']
2302,5lUneVJSmKeVnKPz8UsNtw,Pa' Canton,0,180345,0,Sexteto Habanero,['4hEmgnTMRiUy3L9QTAkCzX'],1931-07-01 00:00:00,0.608,0.374,5,-17.254,0,0.043,0.852,0.388,0.137,0.864,131.333,4,tension,['tension']
2303,5le8giM8DWqaO9VrBFYRVc,1900 - Instrumental (Remasterizado),0,167493,0,Francisco Canaro,['2maQMqxNnlRrBrS1oAsrX9'],1931-12-14 00:00:00,0.779,0.5,9,-4.684,1,0.0497,0.967,0.663,0.611,0.931,117.833,4,"power, tension","['power', 'tension']"
2304,5nA2Wj5LB906LBjTgvQQiW,Prowling Wolf Blues - Remastered,0,182520,0,John Harris,['1pDBb4n20yenVKIfmchhQC'],1931-01-12 00:00:00,0.526,0.279,5,-13.47,1,0.0384,0.992,0.000399,0.543,0.528,83.31,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2305,5pLfTOOkjXYrlK7tq4UgQ4,Caps for Sale,0,317933,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.7,0.416,0,-12.214,1,0.942,0.843,0.0,0.861,0.503,136.327,3,"power, tension, sadness","['power', 'tension', 'sadness']"
2306,5rUKO6JBo19SB3Wei8wSlA,Bingo,0,132907,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.696,0.452,7,-16.253,1,0.769,0.763,0.0,0.758,0.743,108.048,4,"power, tension","['power', 'tension']"
2307,5t1whLITcE4i0oKHnjHqMF,Travellin' Blues,0,180187,0,Gene Autry,['5ixB75BQR3ADoWQkcHQJTs'],1931,0.633,0.102,2,-13.881,1,0.0607,0.988,0.000153,0.439,0.528,63.54,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2308,62aSH6tbWr8N9R2Ql4Rr8l,Noche de Luna - Remasterizado,0,191493,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-12-11 00:00:00,0.556,0.377,1,-9.659,1,0.161,0.98,0.0,0.486,0.945,167.98,4,"power, tension","['power', 'tension']"
2309,641ZY3nmwIsiCGeT5KQd06,Counting songs,0,63813,0,Jeff Beatman,['2jKc3k1WcsC3GpuYrKIUvf'],1931-03-30 00:00:00,0.707,0.274,10,-11.348,1,0.543,0.959,0.0,0.353,0.786,130.149,3,"power, tension, sadness","['power', 'tension', 'sadness']"
2310,65G0Sx6azShTS7z1rDgkwV,For the Good Times,0,184507,0,Sax Man Mike Clark,['77zGY6H5ikrI96LmBZRcVG'],1931-02-01 00:00:00,0.514,0.645,10,-7.879,1,0.0295,0.49,0.817,0.102,0.364,105.965,4,"power, tension","['power', 'tension']"
2311,66XahsBEaSVPzXDVSlvuFt,Les Gars De La Marine,0,165733,0,Jean Murat,['7mtJqMySSYDhuKqEIlIHGw'],1931,0.73,0.357,5,-13.772,1,0.121,0.993,1.25e-06,0.144,0.704,127.373,4,tension,['tension']
2312,68cVsQBIcOUE4PhjLYMPJN,Si L'on Ne S'était Pas Connu,0,175627,0,Albert Préjean,['5iUffOCVujE7jLOKzoC5oz'],1931,0.452,0.294,2,-13.159,1,0.215,0.985,2.64e-06,0.3,0.528,63.8,4,sadness,['sadness']
2313,6BFDt2hwXFaPA48k3L0jr2,Chanson tendre,0,150133,0,Fréhel,['0ike8zNDzesj4aOoyZMKho'],1931,0.497,0.398,8,-4.522,1,0.0718,0.987,0.0,0.113,0.514,72.722,5,sadness,['sadness']
2314,6KBgntJS1qJtwuI41kky1f,Goyla Didi Lo,0,183747,0,Bedana Dasi,['2LZ8qA1M88bjqXVEVpoHXC'],1931-12-01 00:00:00,0.482,0.0271,3,-21.317,1,0.0615,0.996,0.951,0.0934,0.634,71.945,4,"nostalgia, power, tension, sadness","['nostalgia', 'power', 'tension', 'sadness']"
2315,6Vyv50EerRbuZfHgrgXem0,Brown's Ferry Blues No.2,0,188317,0,The Callahan Brothers,['3m6FTgbCIWisdIwyv2JowT'],1931-04-16 00:00:00,0.701,0.246,8,-16.986,1,0.0484,0.935,0.024,0.169,0.654,117.395,4,"nostalgia, tension, sadness","['nostalgia', 'tension', 'sadness']"
2316,6XRp2XnRxclKrmIgAvq3ns,It's Only Make Believe,0,149055,0,Martin Jakobsen,['5732xnDszNfrwlEa8lbyB8'],1931,0.604,0.395,3,-12.958,1,0.0297,0.211,5.12e-05,0.132,0.654,124.546,3,"power, tension","['power', 'tension']"
2317,6Xjm1Qj59aNKPnfCrU8QOy,Si Tu Fueras Mi Novia - Remasterizado,0,185000,0,"Francisco Canaro, Charlo","['2maQMqxNnlRrBrS1oAsrX9', '3Ry0Bx0jq7Z6nbzTfcsvkL']",1931-11-04 00:00:00,0.781,0.473,6,-6.063,0,0.265,0.988,0.00364,0.928,0.717,83.699,4,"power, tension","['power', 'tension']"
2318,6Yxaz100EhXEPTZoRno9gI,Rattle Snake Daddy,0,184477,0,Homer Callahan,['1suNQAd8mbr22cKN8C2cNY'],1931-04-16 00:00:00,0.505,0.0987,5,-16.766,1,0.0445,0.966,0.000214,0.325,0.219,80.878,4,"power, tension","['power', 'tension']"
